,0,1,2
56,28cf284d-301c-4b93-b6b7-af01b714417e,i dont want to renew,"{'recipient': {'id': '28cf284d-301c-4b93-b6b7-af01b714417e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
57,2abf3bdd-de3a-4797-a241-fd94133d481b,"Good day. I can't change my credit card account. It keeps telling me that: """"""""There was an error processing your information. Please try another browser or try again. """""""" I've tried all the browsers. Can you advise me what to do?","{'recipient': {'id': '2abf3bdd-de3a-4797-a241-fd94133d481b'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Help with a product', 'payload': 'Help with a product'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
58,2ac4e98d-d17d-468a-8051-f1fa52b7183c,I would like  a refund.  I noticed that you guys have been charging me monthly for something I thought I canceled,"{'recipient': {'id': '2ac4e98d-d17d-468a-8051-f1fa52b7183c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
59,2b512db0-7e6b-46a5-b0c2-1b425a95a708,I've been getting charged Adobe Stock since 2016 and never use it. I was not receiving invoices or notifications to my email address.,"{'recipient': {'id': '2b512db0-7e6b-46a5-b0c2-1b425a95a708'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
60,2b58992b-dad7-4be4-b3fb-a4a0c46b8770,ref the previous communication have you refunded my PayPal acccount,"{'recipient': {'id': '2b58992b-dad7-4be4-b3fb-a4a0c46b8770'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
61,2b778b82-8905-4a3b-b12c-094709ec4e0f,Why am I being charged $14.99,"{'recipient': {'id': '2b778b82-8905-4a3b-b12c-094709ec4e0f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
62,2d853f9c-c087-46d1-8a3f-1a969a10b4a0,dispute duplicate charges on my account,"{'recipient': {'id': '2d853f9c-c087-46d1-8a3f-1a969a10b4a0'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
63,2fcd213a-0158-4408-b359-790337b6449f,Hey. I have been charged an additional $29.99. I have a $9.99 plan. I paid and additional $29.99 last month.,"{'recipient': {'id': '2fcd213a-0158-4408-b359-790337b6449f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
64,303f3c51-6d6f-4e1b-b0d3-995a673523bc,"hi, i cancelled my plan trial and it tried charging my card. I'm wondering if you can check to please make sure it is all cancelled and wont be charged again. i cannot afford the plan anymore as i am not using it often enough to make it worth it","{'recipient': {'id': '303f3c51-6d6f-4e1b-b0d3-995a673523bc'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
65,31154020-aa09-4d8f-abca-66ba9ec6613c,can i cancel my annual plan and not be charged a fee?,"{'recipient': {'id': '31154020-aa09-4d8f-abca-66ba9ec6613c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
66,31e5513d-f3b0-4896-876d-796227fef3e4,Hello how is it possible to see all the invoice in my account? for the last year?,"{'recipient': {'id': '31e5513d-f3b0-4896-876d-796227fef3e4'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
67,327905ad-f7c3-49b0-8068-795f1a49a5f6,"Hello I've recieved an email stating that my """"""""payment failed"""""""" for Adobe Photoshop. I was told theres a """"""""billing issue"""""""" on my account. I logged into my account through my phone and checked my credit card information, its all accurate and up to date. Please fix this problem Adobe I have my payment information in the system accurately and have never had this issue before.","{'recipient': {'id': '327905ad-f7c3-49b0-8068-795f1a49a5f6'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Help with a product', 'payload': 'Help with a product'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
68,33c79777-497f-4ebf-bffa-2008b5114071,Hi I have a monthly adobe plan for 10 free adobe stock per month but are regularly receiving extra billing and hardly ever using the 10 per month,"{'recipient': {'id': '33c79777-497f-4ebf-bffa-2008b5114071'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
69,33f4a50b-0074-4b47-a8b9-fe1f2bc0d3c7,"Respected sir, I already requested to cancell my plan/subscription on April 21,2019. But nothing has been conveyed to me. Request action taken on my request dated 21, April 2019 be intimated, please.","{'recipient': {'id': '33f4a50b-0074-4b47-a8b9-fe1f2bc0d3c7'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Switch to a different plan', 'payload': 'Switch to a different plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
70,350106d1-7b84-4c2b-aeea-58f912936adb,"Hi I had the 9.99 annual photo plan but I?ve been charged the 9.99 in March, April and now just today? I logged in and deactivated it but can you look into that","{'recipient': {'id': '350106d1-7b84-4c2b-aeea-58f912936adb'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
71,3577ed7c-3cd9-478d-9efc-e938643df1d5,I was charged for $56.17 for Adobe Creative Cloud today.  Please find out why,"{'recipient': {'id': '3577ed7c-3cd9-478d-9efc-e938643df1d5'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
72,3581c2d0-e3ca-485b-926c-42874ca57aa5,,
73,359a8ca6-8342-42af-a656-1c23000805f6,I cant change my number and I already have adobe that I paid for but got charged for the wrong account,"{'recipient': {'id': '359a8ca6-8342-42af-a656-1c23000805f6'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
74,35de70ae-822c-4cea-ac8d-3716144a4492,I had cancelled my adobe account back in January and I have been charged since then. Please advise,"{'recipient': {'id': '35de70ae-822c-4cea-ac8d-3716144a4492'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
75,36baa7aa-f930-41b3-a1ff-f08dc92c049f,"Hi, I have just cancelled my subscription and I was not aware that I was in some sort of contract when I took the subscription out. Now it?s telling me I will be charged over ?60. Will I be charged?","{'recipient': {'id': '36baa7aa-f930-41b3-a1ff-f08dc92c049f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
76,38090c04-7625-40b4-a009-c1cd15aa79cd,"I wanted to cancel this. I didnt know the full 127 was gonna take out the first time, I thought it was only 9.99 a month. And if I could get a refund back if possible, because my 15 year old set this up and didnt tell me 127 was the fill charge he told me 9.99 a month.","{'recipient': {'id': '38090c04-7625-40b4-a009-c1cd15aa79cd'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
77,3872041c-b404-4233-ae13-aefd2701bd6e,cancelation my billing and member,"{'recipient': {'id': '3872041c-b404-4233-ae13-aefd2701bd6e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
