Intent Type,conversationId,Round 1 Successful,Round 1 Successful but Misrouted,Round 1 Understood but Incorrect,Round 1 Not Understood,Round 2 Successful,Round 2 Successful but Misrouted,Round 2 Understood but Incorrect,Round 2 Not Understood,usertext1,confidence1_1,userresponse1_1,interpretation1_1,interpretation1_2,usertext2,confidence2_1,userresponse2_1,interpretation2_1,interpretation2_2,directagentflag,issuegroup,latest_queue_key,top_transfer_path
BILLING,d092b1cf-a63b-4b7d-a80f-0417e15727fd,1,0,0,0,0,0,0,0,"Hello, I wanted to purchase the monthly plan of $1.99 for converting documents to PDFs in word but when I checked out it had charged me $25 for an annual plan. I really only want the month to month, can we please cancel the annual plan and reimburse the extra?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d155da49-9c3e-4c6e-a8ae-5f424595a020,1,0,0,0,0,0,0,0,the second month payment is made out of our consent and I request the cancellation and refund.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d186041a-0d82-4118-affa-ee556a065825,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,d227a15c-abaf-49fe-b974-de2669365ccf,0,0,1,0,1,0,0,0,having trouble with transaction for free trial,High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,"trying to place order for 10 free images on adobe stock, but site says unable to process my transaction",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d257b853-d400-450f-8e23-3af0c99d2c5b,1,0,0,0,0,0,0,0,hi ive just realised that ive been paying for a subscription that my son had forgot to get rid of for ?20 a month and i need a refund.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d414a0cf-e50d-403d-b9b8-d44dea0dec54,0,0,0,0,0,0,0,0,"hello i am willing to finish my paid member, how should i make it ?",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,d54fb3a8-f0be-4998-8ec2-6357ed4f2273,1,0,0,0,0,0,0,0,"I canceled my Adobe Stock subscription today, but it was charged to my Pay Pal wallet. How do I get my money back for an unused subscription?",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d5a05a12-3e91-4176-9811-6c3e971cbaae,1,0,0,0,0,0,0,0,Please refund me transaction 60932350400 04.26.2019,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d7291570-e78b-4f48-a31d-53e1fe53f1d7,0,0,1,0,0,0,0,0,"Hi, I would like to end my subscription and receive a refund for the most recent subscription charge if possible. Thank you! Delayne",High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,d801961a-2e2d-4ee4-9756-87b435c42dca,1,0,0,0,0,0,0,0,"I'm confused about my plan.  My plan says """"""""annual plan, prepaid.  I made a payment last month and it says I owe again this month.",Disambiguation,BILLING,RESULT01:BILLING SCORE01:70.00,RESULT02:PLAN_DETAILS SCORE02:70.00,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d86fd29f-5cc3-4f15-8001-7e79053107b4,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,d8923e95-978e-4b75-bc32-006248eb6435,1,0,0,0,0,0,0,0,"Hi, I thought I had signed up for a monthly plan and didnt realize I'd get charged for cancelling my plan. We never even used it and hoping to get refunded for the cancelation charge.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d9213e10-a384-410e-a7c0-3f5d7ecc952a,1,0,0,0,0,0,0,0,I was offered to change my plan to 29.99 with 3 months free. I was charged the 29.99 plus tax but now I have an additional 42 dollar charge I can not afford,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,d9fd66c8-723f-4d4c-aec1-526496832b4d,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,dc1d2d3e-ba45-45d8-9a73-f6553fb5a542,1,0,0,0,0,0,0,0,"I keep getting charged twice each month., my acrobat pro dc shows my plan is expired and I need to reactivate it",Disambiguation,BILLING,RESULT01:BILLING SCORE01:100.00,RESULT02:ADOBE_ID/PASSWORD SCORE02:63.31,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,dcdc068a-2d32-4aba-becc-efc8dd15f89b,0,0,0,0,1,0,0,0,Hi - I would like to continue my chat from yesterday,NULL,NULL,NULL,NULL,I am being double charged each month,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e12d31db-828d-47a5-a911-3d259625a358,1,0,0,0,0,0,0,0,I have received an invoice (your ref IEE2019002281088) for ?19.99. Please advise what this is for as there is no clear description listed on the invoice. Thank you,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e1cda210-44cc-431b-8f37-43cf36a2236e,1,0,0,0,0,0,0,0,Billing issues on my account. You have been charging me on two of my Credit cards for more than 4 months!!!!??,Disambiguation,BILLING,RESULT01:BILLING SCORE01:70.00,RESULT02:PAYMENT SCORE02:54.25,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e27d5f71-cee4-4e8f-8778-7c3f75dd3c69,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,e2bba033-518f-43cd-a979-0fb807e7288a,1,0,0,0,0,0,0,0,I have been charged for a service but I am not sure how as I didnt put my card details in when downloading the program,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e2d840ad-cdc3-4279-9e9f-5e4f3ac07f5c,1,0,0,0,0,0,0,0,Invoice details and need a soft copy of the invoice,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e3db859e-a8bb-4c6e-945f-1013051d880e,1,0,0,0,0,0,0,0,When am I going to get my refund posted back in my debit card,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e55ea50b-b17a-471e-899c-85bbb545d1d1,1,0,0,0,0,0,0,0,"if you cancel a subscripion, will I be charged a fee",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e74e69b8-d2a6-4179-8696-d480d8db7334,0,0,1,0,1,0,0,0,I am getting charged for adobe stock every fortnight $39.99 which i never signed up to!!!!!!,High Confidence,NO,RESULT01:BILLING SCORE01:100.00,NULL,An automatic renew has occurred for a product I don?t use and I am been charged 39.50 a month. This is unacceptable and on top of that to chance this is $158 - I want this membership ceased immediately with no charge. I have now been paying this for over a year and I do not want this. I am being cheated because I forgot to cease it on a specific day in January. This is ridiculous,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e8a24e83-cf92-465e-90bd-43ceb00021ca,1,0,0,0,0,0,0,0,I was understood we the plan would cost 14.99 per month charge on a monthly bases is this correct because the next billing shows 23.88 May 7 2019,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e8ccd381-6b89-4d0c-81cb-ab135484f92a,0,0,1,0,1,0,0,0,I just noticed that back in October Adobe started charging me more.  How come I was taken of the Educator Option?  I am still a teacher....,Disambiguation,Something else,RESULT01:ADOBE_ID/PASSWORD SCORE01:71.06,RESULT02:ACTIVATION/LICENSING SCORE02:60.54,billing,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,e963bcf9-d669-4f25-a3ad-a2589099163b,0,0,0,0,1,0,0,0,Payments,NULL,NULL,NULL,NULL,I was just charged too much on credit card,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,eadb8c86-2676-4702-8a0b-378dcf8f6082,1,0,0,0,0,0,0,0,"I tried to cancel plan a few months ago and it said that I'd have 2 months for free before it fully cancels. So I checked today and it says it is going to charge me again on 5th May, even though I tried to cancel it.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,eaefee8e-9530-4e4c-8f3a-6dc71f89a55e,1,0,0,0,0,0,0,0,Hi my credit card keeps getting charged each month and I don?t understand why,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,ec06afd5-7635-4f2a-a53d-88b86c7e974d,1,0,0,0,0,0,0,0,"I agreed to install adobe Pro Dc for a free month trial & after the first 4 days I cancelled it however money still was taken from my bank account & now they are saying I have this month outstanding,  can you please refund the amount that never should've been withdrawn from me & cancel this plan thank you",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,ec556bf4-0125-4baa-94a4-3dea416a4794,1,0,0,0,0,0,0,0,I was charged twice?,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,edcd2dab-230f-4162-8146-e12772684423,0,0,1,0,1,0,0,0,I accidentally purchased the whole suite when I was going to do some trials is there a way to cancel my subscription and get my money back?,Disambiguation,Something else,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,I want a refund,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,ede8a4b1-f0bc-4c21-a832-b2c9f2dfe2cf,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,ee15c21a-6151-4bd9-9e06-9afde353be47,1,0,0,0,0,0,0,0,"Hey. I want a refund for the subscription I cancelled today with PremierePro. I cancelled this subscription earlier, but for some reason the funds were charged today and I had to cancel the subscription again. I would like to return the funds, as I do not intend to use them in the future.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,ef9b5e19-51cf-4789-8b7d-2d1bd529bcc9,0,0,0,0,1,0,0,0,? want to give back program,NULL,NULL,NULL,NULL,? didnt like ?t,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f02ae556-8f38-4ee5-be36-102067b1afbf,1,0,0,0,0,0,0,0,"hello, i cancelled my trial before the end date and received confirmation that it had been cancelled, but i just got charged for a monthly subscription",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f0d00b6d-f14b-4bbe-badc-4116b5cca201,0,0,0,0,1,0,0,0,Hello Mani,NULL,NULL,NULL,NULL,I have a question about my billing history.,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f0f77b91-78c1-4441-ba10-15d55744bd75,0,0,1,0,1,1,0,0,"I have had my education status verified, and I just want to make sure that my automatic payment will go through with the student discount.",High Confidence,NO,RESULT01:PAYMENT SCORE01:100.00,NULL,I want to make sure the student discount is used on my account,Disambiguation,BILLING,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,0,NULL,SLS-CCI-EngUS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg->SLS-CCI-EngUS-Msg
BILLING,f1f5c289-ec25-49f8-b17e-1f743e767746,1,0,0,0,0,0,0,0,"Hello my name is Jessica i have had and adobe account for about two years now and i am currently a student, it had charged my the student prices up until the summer and now when i try and change it back it is still chargig me 56 a month",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f262be81-c80c-4bf1-ad54-87864ee503ce,0,0,1,0,1,0,0,0,I'm unable to download monthly invoices,High Confidence,NO,RESULT01:BILLING SCORE01:70.00,NULL,I want to download the invoices,High Confidence,YES,RESULT01:BILLING SCORE01:70.00,NULL,0,End User Account Management,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f3e1a6ec-b5f5-4446-bbe8-6e149c3b142c,0,0,1,0,1,0,0,0,I would like to cancel my free trial period. this app is not working for me.  how do cancel without billing?,High Confidence,NO,RESULT01:BILLING SCORE01:70.00,NULL,how do I cancel?,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f539650b-0245-4ff5-8e05-0745d7737db9,0,0,1,0,1,0,0,0,"Good afternoon, my company is tax exempt and I need to have the $1.73 that was paid in taxes for the yearly membership to be refunded. Could you please assist?",Disambiguation,Something else,RESULT01:BILLING SCORE01:70.00,RESULT02:RETENTION SCORE02:70.00,Issue refund,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f5f96934-d65f-49a7-bfed-b65a5129d18a,1,0,0,0,0,0,0,0,Yes i have the 10 assets a month plan and i was charged this May 7th but i still don't have access to download 10 assets yet,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f64efa25-38be-4e22-82db-a7867541c590,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,ADB-Eng-RT-Bot,NULL
BILLING,f679a316-71cb-41cd-bc52-fa5b050fe1ce,0,0,0,0,1,0,0,0,I forgot to cancel my trail period,NULL,NULL,NULL,NULL,No money was taken from me but I was charged,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f72d263e-3fa9-4fd1-b635-2577f4af1457,1,0,0,0,0,0,0,0,I want a refund,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Retention,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f8508334-5130-4e1e-b003-0bf18a4f6085,1,0,0,0,0,0,0,0,"Hi there, I am a college student  and a happy Adobe customer (I have a creative cloud subscription that I love). However, I accidentally forgot to cancel my Adobe Stock subscription after the free trial. Is there any chance you would be willing to refund me for this charge of $31.34? I apologize for the inconvenience and fully understand the charge was my fault. This money means a lot to me and I would greatly appreciate your help.",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,f9eb4de3-7558-46ad-b8cf-2de3ff75c8e9,1,0,0,0,0,0,0,0,"hi,my bank account got charged on 4/29 for $16.20 for adobe acro pro, i have no idea what this is and i don't want it",High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,faf1079c-0057-43e9-94e3-17c3c0ef223c,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ADB-Eng-RT-Bot,NULL
BILLING,fb1b148d-cd31-4068-8c49-b24b20d39dd3,1,0,0,0,0,0,0,0,Hi  I asked last week to have charges refunded for a service i was charged to use without my knowledge.  I was also double charged for this same service each month.  Could you please confim that I was refunded?,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,fb7c7966-dae3-47e4-a3a9-76d59ad27e98,1,0,0,0,0,0,0,0,hi my account was taken off as a student. I had sent in all the forms to prove I was a student and it was verified. yet I was charged the non student amount again?,High Confidence,YES,RESULT01:BILLING SCORE01:100.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Billing,CCI-Eng-CS-Msg,ADB-Eng-RT-Bot->CCI-Eng-CS-Msg
BILLING,ffba9cf5-49f2-4db5-a432-ad247be415ab,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ADB-Eng-RT-Bot,NULL
